returned,month,county,year,date,day,sent
3884,10,winnebago,2018,2018/10/19,19,6180
1438,10,wood,2018,2018/10/19,19,2372
1,9,richland,2018,2018/9/27,27,44
241,9,rock,2018,2018/9/27,27,1774
10,9,rusk,2018,2018/9/27,27,96
105,9,st. croix,2018,2018/9/27,27,877
98,9,sauk,2018,2018/9/27,27,764
57,9,sawyer,2018,2018/9/27,27,232
47,9,shawano,2018,2018/9/27,27,384
298,9,sheboygan,2018,2018/9/27,27,1745
16,9,taylor,2018,2018/9/27,27,126
3,9,trempealeau,2018,2018/9/27,27,50
5,9,vernon,2018,2018/9/27,27,168
130,9,vilas,2018,2018/9/27,27,461
53,10,ashland,2018,2018/10/2,2,170
108,10,barron,2018,2018/10/2,2,434
69,10,bayfield,2018,2018/10/2,2,223
1480,10,brown,2018,2018/10/2,2,5217
25,10,buffalo,2018,2018/10/2,2,95
33,10,burnett,2018,2018/10/2,2,165
137,10,calumet,2018,2018/10/2,2,647
211,10,chippewa,2018,2018/10/2,2,873
19,10,clark,2018,2018/10/2,2,162
214,10,columbia,2018,2018/10/2,2,714
42,10,crawford,2018,2018/10/2,2,119
2336,10,dane,2018,2018/10/2,2,9918
2853,11,door,2016,2016/11/2,2,3158
3519,11,douglas,2016,2016/11/2,2,3836
1907,11,dunn,2016,2016/11/2,2,2182
9621,11,eau claire,2016,2016/11/2,2,10199
201,11,florence,2016,2016/11/2,2,245
6877,11,fond du lac,2016,2016/11/2,2,7809
409,11,forest,2016,2016/11/2,2,453
2253,11,grant,2016,2016/11/2,2,2737
1907,11,green,2016,2016/11/2,2,2180
819,11,green lake,2016,2016/11/2,2,944
1666,11,iowa,2016,2016/11/2,2,1801
439,11,iron,2016,2016/11/2,2,511
494,11,jackson,2016,2016/11/2,2,585
141,9,walworth,2018,2018/9/27,27,1701
18,9,washburn,2018,2018/9/27,27,188
136,9,washington,2018,2018/9/27,27,2143
861,9,waukesha,2018,2018/9/27,27,7980
104,9,waupaca,2018,2018/9/27,27,600
32,9,waushara,2018,2018/9/27,27,228
194,9,winnebago,2018,2018/9/27,27,2543
149,9,wood,2018,2018/9/27,27,969
265,10,dodge,2018,2018/10/2,2,992
71,10,door,2018,2018/10/2,2,587
341,10,douglas,2018,2018/10/2,2,958
151,10,dunn,2018,2018/10/2,2,442
386,10,eau claire,2018,2018/10/2,2,1436
21,10,florence,2018,2018/10/2,2,51
459,10,fond du lac,2018,2018/10/2,2,1624
56,10,forest,2018,2018/10/2,2,175
90,10,grant,2018,2018/10/2,2,399
55,10,green,2018,2018/10/2,2,307
64,10,green lake,2018,2018/10/2,2,181
30,10,iowa,2018,2018/10/2,2,276
6386,11,jefferson,2016,2016/11/2,2,6940
1034,11,juneau,2016,2016/11/2,2,1184
20822,11,kenosha,2016,2016/11/2,2,21964
940,11,kewaunee,2016,2016/11/2,2,1056
15659,11,la crosse,2016,2016/11/2,2,16372
437,11,lafayette,2016,2016/11/2,2,507
793,11,langlade,2016,2016/11/2,2,938
1202,11,lincoln,2016,2016/11/2,2,1449
6001,11,manitowoc,2016,2016/11/2,2,6471
11885,11,marathon,2016,2016/11/2,2,12769
2477,11,marinette,2016,2016/11/2,2,2728
669,11,marquette,2016,2016/11/2,2,746
323,10,adams,2018,2018/10/20,20,458
282,10,ashland,2018,2018/10/20,20,464
566,10,barron,2018,2018/10/20,20,967
59,10,iron,2018,2018/10/2,2,126
13,10,jackson,2018,2018/10/2,2,71
225,10,jefferson,2018,2018/10/2,2,831
19,10,juneau,2018,2018/10/2,2,227
727,10,kenosha,2018,2018/10/2,2,3115
126,10,kewaunee,2018,2018/10/2,2,333
348,10,la crosse,2018,2018/10/2,2,1688
24,10,lafayette,2018,2018/10/2,2,124
54,10,langlade,2018,2018/10/2,2,223
78,10,lincoln,2018,2018/10/2,2,364
439,10,manitowoc,2018,2018/10/2,2,1344
113,11,menominee,2016,2016/11/2,2,116
88529,11,milwaukee,2016,2016/11/2,2,94901
2226,11,monroe,2016,2016/11/2,2,2449
1874,11,oconto,2016,2016/11/2,2,2154
2445,11,oneida,2016,2016/11/2,2,2845
23735,11,outagamie,2016,2016/11/2,2,25300
14830,11,ozaukee,2016,2016/11/2,2,15811
188,11,pepin,2016,2016/11/2,2,276
2729,11,pierce,2016,2016/11/2,2,3108
1512,11,polk,2016,2016/11/2,2,1744
8804,11,portage,2016,2016/11/2,2,9237
351,10,bayfield,2018,2018/10/20,20,549
7756,10,brown,2018,2018/10/20,20,11337
125,10,buffalo,2018,2018/10/20,20,214
297,10,burnett,2018,2018/10/20,20,474
1110,10,calumet,2018,2018/10/20,20,1642
1418,10,chippewa,2018,2018/10/20,20,1986
186,10,clark,2018,2018/10/20,20,299
1288,10,columbia,2018,2018/10/20,20,1866
127,10,crawford,2018,2018/10/20,20,254
20681,10,dane,2018,2018/10/20,20,30482
1306,10,dodge,2018,2018/10/20,20,2080
779,10,door,2018,2018/10/20,20,1267
1201,10,douglas,2018,2018/10/20,20,1766
719,10,marathon,2018,2018/10/2,2,2339
171,10,marinette,2018,2018/10/2,2,540
29,10,marquette,2018,2018/10/2,2,126
7,10,menominee,2018,2018/10/2,2,9
4956,10,milwaukee,2018,2018/10/2,2,16559
83,10,monroe,2018,2018/10/2,2,360
167,10,oconto,2018,2018/10/2,2,422
212,10,oneida,2018,2018/10/2,2,846
692,10,outagamie,2018,2018/10/2,2,2658
599,10,ozaukee,2018,2018/10/2,2,2018
14,10,pepin,2018,2018/10/2,2,38
72,10,pierce,2018,2018/10/2,2,323
98,10,polk,2018,2018/10/2,2,368
563,11,price,2016,2016/11/2,2,684
22004,11,racine,2016,2016/11/2,2,23426
553,11,richland,2016,2016/11/2,2,656
13264,11,rock,2016,2016/11/2,2,14107
329,11,rusk,2016,2016/11/2,2,439
4498,11,sauk,2016,2016/11/2,2,4877
1289,11,sawyer,2016,2016/11/2,2,1429
2022,11,shawano,2016,2016/11/2,2,2246
9795,11,sheboygan,2016,2016/11/2,2,10558
7377,11,st. croix,2016,2016/11/2,2,8124
642,10,dunn,2018,2018/10/20,20,1089
2748,10,eau claire,2018,2018/10/20,20,3981
94,10,florence,2018,2018/10/20,20,153
2138,10,fond du lac,2018,2018/10/20,20,3344
126,10,forest,2018,2018/10/20,20,277
575,10,grant,2018,2018/10/20,20,1139
454,10,green,2018,2018/10/20,20,814
280,10,green lake,2018,2018/10/20,20,473
444,10,iowa,2018,2018/10/20,20,682
204,10,iron,2018,2018/10/20,20,270
97,10,jackson,2018,2018/10/20,20,261
1308,10,jefferson,2018,2018/10/20,20,2070
277,10,juneau,2018,2018/10/20,20,452
327,10,portage,2018,2018/10/2,2,954
27,10,price,2018,2018/10/2,2,143
611,10,racine,2018,2018/10/2,2,3611
10,10,richland,2018,2018/10/2,2,51
445,10,rock,2018,2018/10/2,2,1969
27,10,rusk,2018,2018/10/2,2,125
232,10,st. croix,2018,2018/10/2,2,992
196,10,sauk,2018,2018/10/2,2,1010
98,10,sawyer,2018,2018/10/2,2,318
88,10,shawano,2018,2018/10/2,2,411
685,10,sheboygan,2018,2018/10/2,2,1979
723,11,taylor,2016,2016/11/2,2,852
779,11,trempealeau,2016,2016/11/2,2,909
971,11,vernon,2016,2016/11/2,2,1200
2098,11,vilas,2016,2016/11/2,2,2325
8493,11,walworth,2016,2016/11/2,2,9380
774,11,washburn,2016,2016/11/2,2,904
17546,11,washington,2016,2016/11/2,2,18647
60949,11,waukesha,2016,2016/11/2,2,65436
2972,11,waupaca,2016,2016/11/2,2,3281
939,11,waushara,2016,2016/11/2,2,1118
19365,11,winnebago,2016,2016/11/2,2,20616
5328,11,wood,2016,2016/11/2,2,5788
5696,10,kenosha,2018,2018/10/20,20,8219
377,10,kewaunee,2018,2018/10/20,20,579
2975,10,la crosse,2018,2018/10/20,20,4830
188,10,lafayette,2018,2018/10/20,20,291
250,10,langlade,2018,2018/10/20,20,482
419,10,lincoln,2018,2018/10/20,20,681
1879,10,manitowoc,2018,2018/10/20,20,2665
3543,10,marathon,2018,2018/10/20,20,5098
764,10,marinette,2018,2018/10/20,20,1141
214,10,marquette,2018,2018/10/20,20,351
54,10,menominee,2018,2018/10/20,20,70
21934,10,milwaukee,2018,2018/10/20,20,34397
34,10,taylor,2018,2018/10/2,2,143
10,10,trempealeau,2018,2018/10/2,2,59
26,10,vernon,2018,2018/10/2,2,253
214,10,vilas,2018,2018/10/2,2,567
298,10,walworth,2018,2018/10/2,2,1875
51,10,washburn,2018,2018/10/2,2,222
512,10,washington,2018,2018/10/2,2,2311
2161,10,waukesha,2018,2018/10/2,2,8717
182,10,waupaca,2018,2018/10/2,2,652
60,10,waushara,2018,2018/10/2,2,250
749,10,winnebago,2018,2018/10/2,2,2794
318,10,wood,2018,2018/10/2,2,1047
453,10,monroe,2018,2018/10/20,20,755
631,10,oconto,2018,2018/10/20,20,948
998,10,oneida,2018,2018/10/20,20,1674
3562,10,outagamie,2018,2018/10/20,20,5939
4451,10,ozaukee,2018,2018/10/20,20,6333
56,10,pepin,2018,2018/10/20,20,124
491,10,pierce,2018,2018/10/20,20,978
500,10,polk,2018,2018/10/20,20,891
2323,10,portage,2018,2018/10/20,20,3147
177,10,price,2018,2018/10/20,20,320
3341,10,racine,2018,2018/10/20,20,6389
215,10,adams,2018,2018/10/16,16,328
168,10,ashland,2018,2018/10/16,16,304
413,10,barron,2018,2018/10/16,16,808
277,10,bayfield,2018,2018/10/16,16,470
77,10,richland,2018,2018/10/20,20,173
2922,10,rock,2018,2018/10/20,20,4677
138,10,rusk,2018,2018/10/20,20,245
1963,10,st. croix,2018,2018/10/20,20,3096
1042,10,sauk,2018,2018/10/20,20,1855
491,10,sawyer,2018,2018/10/20,20,734
401,10,shawano,2018,2018/10/20,20,750
3110,10,sheboygan,2018,2018/10/20,20,4484
247,10,taylor,2018,2018/10/20,20,408
184,10,trempealeau,2018,2018/10/20,20,386
299,10,vernon,2018,2018/10/20,20,572
4559,10,brown,2018,2018/10/16,16,8263
81,10,buffalo,2018,2018/10/16,16,169
156,10,burnett,2018,2018/10/16,16,342
631,10,calumet,2018,2018/10/16,16,1178
837,10,chippewa,2018,2018/10/16,16,1497
141,10,clark,2018,2018/10/16,16,243
837,10,columbia,2018,2018/10/16,16,1374
92,10,crawford,2018,2018/10/16,16,189
9569,10,dane,2018,2018/10/16,16,19290
930,10,dodge,2018,2018/10/16,16,1648
486,10,door,2018,2018/10/16,16,938
893,10,douglas,2018,2018/10/16,16,1432
251,10,adams,2018,2018/10/17,17,361
202,10,ashland,2018,2018/10/17,17,335
464,10,barron,2018,2018/10/17,17,858
985,10,vilas,2018,2018/10/20,20,1324
2324,10,walworth,2018,2018/10/20,20,4035
325,10,washburn,2018,2018/10/20,20,553
3219,10,washington,2018,2018/10/20,20,5138
12189,10,waukesha,2018,2018/10/20,20,20255
857,10,waupaca,2018,2018/10/20,20,1410
358,10,waushara,2018,2018/10/20,20,627
4258,10,winnebago,2018,2018/10/20,20,6545
1539,10,wood,2018,2018/10/20,20,2469
414,10,adams,2018,2018/10/24,24,547
355,10,ashland,2018,2018/10/24,24,543
867,10,barron,2018,2018/10/24,24,1307
466,10,bayfield,2018,2018/10/24,24,672
446,10,dunn,2018,2018/10/16,16,860
1249,10,eau claire,2018,2018/10/16,16,2581
58,10,florence,2018,2018/10/16,16,86
1522,10,fond du lac,2018,2018/10/16,16,2585
121,10,forest,2018,2018/10/16,16,227
337,10,grant,2018,2018/10/16,16,677
238,10,green,2018,2018/10/16,16,601
209,10,green lake,2018,2018/10/16,16,374
249,10,iowa,2018,2018/10/16,16,508
148,10,iron,2018,2018/10/16,16,241
53,10,jackson,2018,2018/10/16,16,182
808,10,jefferson,2018,2018/10/16,16,1468
308,10,bayfield,2018,2018/10/17,17,499
5258,10,brown,2018,2018/10/17,17,8992
105,10,buffalo,2018,2018/10/17,17,186
188,10,burnett,2018,2018/10/17,17,367
739,10,calumet,2018,2018/10/17,17,1285
1003,10,chippewa,2018,2018/10/17,17,1631
163,10,clark,2018,2018/10/17,17,275
942,10,columbia,2018,2018/10/17,17,1545
120,10,crawford,2018,2018/10/17,17,240
12134,10,dane,2018,2018/10/17,17,22200
1034,10,dodge,2018,2018/10/17,17,1777
549,10,door,2018,2018/10/17,17,1012
956,10,douglas,2018,2018/10/17,17,1495
10444,10,brown,2018,2018/10/24,24,13856
158,10,buffalo,2018,2018/10/24,24,244
374,10,burnett,2018,2018/10/24,24,520
1539,10,calumet,2018,2018/10/24,24,2081
1818,10,chippewa,2018,2018/10/24,24,2369
240,10,clark,2018,2018/10/24,24,354
1656,10,columbia,2018,2018/10/24,24,2240
176,10,crawford,2018,2018/10/24,24,298
30430,10,dane,2018,2018/10/24,24,39697
1820,10,dodge,2018,2018/10/24,24,2617
948,10,door,2018,2018/10/24,24,1434
1462,10,douglas,2018,2018/10/24,24,1963
794,10,dunn,2018,2018/10/24,24,1202
153,10,juneau,2018,2018/10/16,16,366
3643,10,kenosha,2018,2018/10/16,16,6262
250,10,kewaunee,2018,2018/10/16,16,452
1201,10,la crosse,2018,2018/10/16,16,2649
93,10,lafayette,2018,2018/10/16,16,218
185,10,langlade,2018,2018/10/16,16,384
295,10,lincoln,2018,2018/10/16,16,577
1283,10,manitowoc,2018,2018/10/16,16,2110
2397,10,marathon,2018,2018/10/16,16,3901
514,10,marinette,2018,2018/10/16,16,868
129,10,marquette,2018,2018/10/16,16,267
476,10,dunn,2018,2018/10/17,17,902
1610,10,eau claire,2018,2018/10/17,17,2962
68,10,florence,2018,2018/10/17,17,138
1667,10,fond du lac,2018,2018/10/17,17,2758
143,10,forest,2018,2018/10/17,17,235
409,10,grant,2018,2018/10/17,17,747
332,10,green,2018,2018/10/17,17,633
217,10,green lake,2018,2018/10/17,17,392
277,10,iowa,2018,2018/10/17,17,549
163,10,iron,2018,2018/10/17,17,249
60,10,jackson,2018,2018/10/17,17,206
914,10,jefferson,2018,2018/10/17,17,1652
159,10,juneau,2018,2018/10/17,17,386
3618,10,eau claire,2018,2018/10/24,24,4753
117,10,florence,2018,2018/10/24,24,180
2800,10,fond du lac,2018,2018/10/24,24,3981
192,10,forest,2018,2018/10/24,24,314
761,10,grant,2018,2018/10/24,24,1350
648,10,green,2018,2018/10/24,24,986
410,10,green lake,2018,2018/10/24,24,631
618,10,iowa,2018,2018/10/24,24,844
224,10,iron,2018,2018/10/24,24,294
190,10,jackson,2018,2018/10/24,24,350
44,10,menominee,2018,2018/10/16,16,64
14916,10,milwaukee,2018,2018/10/16,16,27316
300,10,monroe,2018,2018/10/16,16,611
380,10,oconto,2018,2018/10/16,16,693
759,10,oneida,2018,2018/10/16,16,1418
2161,10,outagamie,2018,2018/10/16,16,4461
2282,10,ozaukee,2018,2018/10/16,16,4120
45,10,pepin,2018,2018/10/16,16,104
339,10,pierce,2018,2018/10/16,16,811
366,10,polk,2018,2018/10/16,16,748
1477,10,portage,2018,2018/10/16,16,2221
118,10,price,2018,2018/10/16,16,243
4153,10,kenosha,2018,2018/10/17,17,6701
277,10,kewaunee,2018,2018/10/17,17,477
1637,10,la crosse,2018,2018/10/17,17,3190
120,10,lafayette,2018,2018/10/17,17,238
210,10,langlade,2018,2018/10/17,17,435
319,10,lincoln,2018,2018/10/17,17,608
1432,10,manitowoc,2018,2018/10/17,17,2231
2604,10,marathon,2018,2018/10/17,17,4187
601,10,marinette,2018,2018/10/17,17,963
163,10,marquette,2018,2018/10/17,17,298
45,10,menominee,2018,2018/10/17,17,65
16368,10,milwaukee,2018,2018/10/17,17,29203
1821,10,jefferson,2018,2018/10/24,24,2665
309,10,juneau,2018,2018/10/24,24,490
7261,10,kenosha,2018,2018/10/24,24,9642
437,10,kewaunee,2018,2018/10/24,24,626
4870,10,la crosse,2018,2018/10/24,24,6273
228,10,lafayette,2018,2018/10/24,24,329
345,10,langlade,2018,2018/10/24,24,567
512,10,lincoln,2018,2018/10/24,24,766
2437,10,manitowoc,2018,2018/10/24,24,3238
4617,10,marathon,2018,2018/10/24,24,6140
943,10,marinette,2018,2018/10/24,24,1336
1917,10,racine,2018,2018/10/16,16,5064
47,10,richland,2018,2018/10/16,16,130
1772,10,rock,2018,2018/10/16,16,3380
90,10,rusk,2018,2018/10/16,16,176
1064,10,st. croix,2018,2018/10/16,16,2063
596,10,sauk,2018,2018/10/16,16,1479
352,10,sawyer,2018,2018/10/16,16,575
317,10,shawano,2018,2018/10/16,16,595
2159,10,sheboygan,2018,2018/10/16,16,3478
154,10,taylor,2018,2018/10/16,16,314
72,10,trempealeau,2018,2018/10/16,16,262
330,10,monroe,2018,2018/10/17,17,652
413,10,oconto,2018,2018/10/17,17,725
810,10,oneida,2018,2018/10/17,17,1470
2502,10,outagamie,2018,2018/10/17,17,4837
2806,10,ozaukee,2018,2018/10/17,17,4783
45,10,pepin,2018,2018/10/17,17,104
357,10,pierce,2018,2018/10/17,17,843
396,10,polk,2018,2018/10/17,17,779
1628,10,portage,2018,2018/10/17,17,2390
135,10,price,2018,2018/10/17,17,266
2340,10,racine,2018,2018/10/17,17,5416
55,10,richland,2018,2018/10/17,17,143
144,10,adams,2018,2018/10/12,12,252
122,10,ashland,2018,2018/10/12,12,252
302,10,barron,2018,2018/10/12,12,677
275,10,marquette,2018,2018/10/24,24,422
71,10,menominee,2018,2018/10/24,24,82
31682,10,milwaukee,2018,2018/10/24,24,43527
696,10,monroe,2018,2018/10/24,24,1012
750,10,oconto,2018,2018/10/24,24,1063
1294,10,oneida,2018,2018/10/24,24,1890
5874,10,outagamie,2018,2018/10/24,24,8240
6389,10,ozaukee,2018,2018/10/24,24,8062
78,10,pepin,2018,2018/10/24,24,146
826,10,pierce,2018,2018/10/24,24,1284
163,10,vernon,2018,2018/10/16,16,418
706,10,vilas,2018,2018/10/16,16,1075
1338,10,walworth,2018,2018/10/16,16,2997
231,10,washburn,2018,2018/10/16,16,439
2027,10,washington,2018,2018/10/16,16,3792
7726,10,waukesha,2018,2018/10/16,16,15145
515,10,waupaca,2018,2018/10/16,16,1036
254,10,waushara,2018,2018/10/16,16,519
2662,10,winnebago,2018,2018/10/16,16,4876
1067,10,wood,2018,2018/10/16,16,1901
2022,10,rock,2018,2018/10/17,17,3739
100,10,rusk,2018,2018/10/17,17,192
1345,10,st. croix,2018,2018/10/17,17,2463
748,10,sauk,2018,2018/10/17,17,1609
409,10,sawyer,2018,2018/10/17,17,634
349,10,shawano,2018,2018/10/17,17,622
2380,10,sheboygan,2018,2018/10/17,17,3754
161,10,taylor,2018,2018/10/17,17,323
100,10,trempealeau,2018,2018/10/17,17,295
175,10,vernon,2018,2018/10/17,17,435
779,10,vilas,2018,2018/10/17,17,1137
1526,10,walworth,2018,2018/10/17,17,3189
209,10,bayfield,2018,2018/10/12,12,383
3419,10,brown,2018,2018/10/12,12,7102
53,10,buffalo,2018,2018/10/12,12,142
126,10,burnett,2018,2018/10/12,12,306
415,10,calumet,2018,2018/10/12,12,985
555,10,chippewa,2018,2018/10/12,12,1210
109,10,clark,2018,2018/10/12,12,229
651,10,columbia,2018,2018/10/12,12,1188
86,10,crawford,2018,2018/10/12,12,183
673,10,polk,2018,2018/10/24,24,1069
2967,10,portage,2018,2018/10/24,24,3785
265,10,price,2018,2018/10/24,24,403
5990,10,racine,2018,2018/10/24,24,8803
94,10,richland,2018,2018/10/24,24,202
4011,10,rock,2018,2018/10/24,24,5677
170,10,rusk,2018,2018/10/24,24,284
2745,10,st. croix,2018,2018/10/24,24,3835
1544,10,sauk,2018,2018/10/24,24,2277
621,10,sawyer,2018,2018/10/24,24,828
578,10,shawano,2018,2018/10/24,24,939
259,10,washburn,2018,2018/10/17,17,474
2227,10,washington,2018,2018/10/17,17,4095
8580,10,waukesha,2018,2018/10/17,17,16414
570,10,waupaca,2018,2018/10/17,17,1085
283,10,waushara,2018,2018/10/17,17,558
3006,10,winnebago,2018,2018/10/17,17,5310
1153,10,wood,2018,2018/10/17,17,2048
5992,10,dane,2018,2018/10/12,12,15514
697,10,dodge,2018,2018/10/12,12,1417
370,10,door,2018,2018/10/12,12,811
690,10,douglas,2018,2018/10/12,12,1233
367,10,dunn,2018,2018/10/12,12,742
694,10,eau claire,2018,2018/10/12,12,2084
48,10,florence,2018,2018/10/12,12,76
1165,10,fond du lac,2018,2018/10/12,12,2288
112,10,forest,2018,2018/10/12,12,217
249,10,grant,2018,2018/10/12,12,598
187,10,green,2018,2018/10/12,12,540
154,10,green lake,2018,2018/10/12,12,305
3977,10,sheboygan,2018,2018/10/24,24,5459
303,10,taylor,2018,2018/10/24,24,463
245,10,trempealeau,2018,2018/10/24,24,454
360,10,vernon,2018,2018/10/24,24,618
1206,10,vilas,2018,2018/10/24,24,1505
3448,10,walworth,2018,2018/10/24,24,5129
427,10,washburn,2018,2018/10/24,24,622
5416,10,washington,2018,2018/10/24,24,7344
20470,10,waukesha,2018,2018/10/24,24,28155
1226,10,waupaca,2018,2018/10/24,24,1659
465,10,waushara,2018,2018/10/24,24,735
6004,10,winnebago,2018,2018/10/24,24,8142
573,10,adams,2018,2018/10/27,27,726
520,10,ashland,2018,2018/10/27,27,643
1248,10,barron,2018,2018/10/27,27,1665
187,10,iowa,2018,2018/10/12,12,451
125,10,iron,2018,2018/10/12,12,209
45,10,jackson,2018,2018/10/12,12,162
592,10,jefferson,2018,2018/10/12,12,1255
95,10,juneau,2018,2018/10/12,12,317
2830,10,kenosha,2018,2018/10/12,12,5289
213,10,kewaunee,2018,2018/10/12,12,413
722,10,la crosse,2018,2018/10/12,12,2177
68,10,lafayette,2018,2018/10/12,12,195
162,10,langlade,2018,2018/10/12,12,360
245,10,lincoln,2018,2018/10/12,12,529
972,10,manitowoc,2018,2018/10/12,12,1848
2167,10,wood,2018,2018/10/24,24,2971
539,10,bayfield,2018,2018/10/27,27,732
14614,10,brown,2018,2018/10/27,27,17771
190,10,buffalo,2018,2018/10/27,27,272
418,10,burnett,2018,2018/10/27,27,563
2328,10,calumet,2018,2018/10/27,27,2832
2446,10,chippewa,2018,2018/10/27,27,2962
317,10,clark,2018,2018/10/27,27,422
2246,10,columbia,2018,2018/10/27,27,2801
263,10,crawford,2018,2018/10/27,27,373
43450,10,dane,2018,2018/10/27,27,51487
2398,10,dodge,2018,2018/10/27,27,3110
1762,10,door,2018,2018/10/27,27,2196
1911,10,marathon,2018,2018/10/12,12,3469
408,10,marinette,2018,2018/10/12,12,773
93,10,marquette,2018,2018/10/12,12,227
31,10,menominee,2018,2018/10/12,12,40
11795,10,milwaukee,2018,2018/10/12,12,24042
222,10,monroe,2018,2018/10/12,12,535
296,10,oconto,2018,2018/10/12,12,612
605,10,oneida,2018,2018/10/12,12,1250
1649,10,outagamie,2018,2018/10/12,12,3842
1825,10,douglas,2018,2018/10/27,27,2273
1049,10,dunn,2018,2018/10/27,27,1467
5076,10,eau claire,2018,2018/10/27,27,6028
135,10,florence,2018,2018/10/27,27,202
3788,10,fond du lac,2018,2018/10/27,27,5071
245,10,forest,2018,2018/10/27,27,364
1100,10,grant,2018,2018/10/27,27,1624
903,10,green,2018,2018/10/27,27,1284
553,10,green lake,2018,2018/10/27,27,721
832,10,iowa,2018,2018/10/27,27,1041
283,10,iron,2018,2018/10/27,27,353
250,10,jackson,2018,2018/10/27,27,393
1499,10,ozaukee,2018,2018/10/12,12,3114
20,10,pepin,2018,2018/10/12,12,65
216,10,pierce,2018,2018/10/12,12,674
260,10,polk,2018,2018/10/12,12,637
1091,10,portage,2018,2018/10/12,12,1826
94,10,price,2018,2018/10/12,12,209
1678,10,racine,2018,2018/10/12,12,4661
34,10,richland,2018,2018/10/12,12,96
1252,10,rock,2018,2018/10/12,12,2879
61,10,rusk,2018,2018/10/12,12,151
763,10,st. croix,2018,2018/10/12,12,1765
2637,10,jefferson,2018,2018/10/27,27,3428
418,10,juneau,2018,2018/10/27,27,637
9950,10,kenosha,2018,2018/10/27,27,11995
539,10,kewaunee,2018,2018/10/27,27,710
7541,10,la crosse,2018,2018/10/27,27,8701
261,10,lafayette,2018,2018/10/27,27,361
449,10,langlade,2018,2018/10/27,27,658
657,10,lincoln,2018,2018/10/27,27,918
3233,10,manitowoc,2018,2018/10/27,27,3976
6438,10,marathon,2018,2018/10/27,27,7786
1181,10,marinette,2018,2018/10/27,27,1567
353,10,marquette,2018,2018/10/27,27,491
91,10,menominee,2018,2018/10/27,27,102
327,10,adams,2018,2018/10/21,21,462
282,10,ashland,2018,2018/10/21,21,465
571,10,barron,2018,2018/10/21,21,972
364,10,bayfield,2018,2018/10/21,21,557
469,10,sauk,2018,2018/10/12,12,1340
307,10,sawyer,2018,2018/10/12,12,545
267,10,shawano,2018,2018/10/12,12,525
1798,10,sheboygan,2018,2018/10/12,12,3170
