fipscode,level,officeid,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,raceid,runoff,seatnum,statepostal,votecount,votepct,winner,state_slug,office_slug
28119,county,G,Dem,27770,27160,0,0.0,10,25002,False,,MS,0,0.0,False,mississippi,governor
28119,county,G,GOP,64539,27165,0,0.0,10,25002,False,,MS,0,0.0,False,mississippi,governor
28119,county,G,Ind,67929,28638,0,0.0,10,25002,False,,MS,0,0.0,False,mississippi,governor
28121,county,G,CST,67928,28628,0,0.0,48,25002,False,,MS,0,0.0,False,mississippi,governor
28121,county,G,Dem,27770,27160,0,0.0,48,25002,False,,MS,0,0.0,False,mississippi,governor
28121,county,G,GOP,64539,27165,0,0.0,48,25002,False,,MS,0,0.0,False,mississippi,governor
28121,county,G,Ind,67929,28638,0,0.0,48,25002,False,,MS,0,0.0,False,mississippi,governor
28123,county,G,Dem,27770,27160,1,0.0435,23,25002,False,,MS,290,0.617021,False,mississippi,governor
28123,county,G,GOP,64539,27165,1,0.0435,23,25002,False,,MS,178,0.378723,False,mississippi,governor
28123,county,G,CST,67928,28628,1,0.0435,23,25002,False,,MS,1,0.002128,False,mississippi,governor
28123,county,G,Ind,67929,28638,1,0.0435,23,25002,False,,MS,1,0.002128,False,mississippi,governor
28125,county,G,CST,67928,28628,0,0.0,10,25002,False,,MS,0,0.0,False,mississippi,governor
28125,county,G,Dem,27770,27160,0,0.0,10,25002,False,,MS,0,0.0,False,mississippi,governor
28125,county,G,GOP,64539,27165,0,0.0,10,25002,False,,MS,0,0.0,False,mississippi,governor
28125,county,G,Ind,67929,28638,0,0.0,10,25002,False,,MS,0,0.0,False,mississippi,governor
28127,county,G,GOP,64539,27165,2,0.087,23,25002,False,,MS,472,0.569361,False,mississippi,governor
28127,county,G,Dem,27770,27160,2,0.087,23,25002,False,,MS,336,0.405308,False,mississippi,governor
28127,county,G,Ind,67929,28638,2,0.087,23,25002,False,,MS,18,0.021713,False,mississippi,governor
28127,county,G,CST,67928,28628,2,0.087,23,25002,False,,MS,3,0.003619,False,mississippi,governor
28129,county,G,CST,67928,28628,0,0.0,18,25002,False,,MS,0,0.0,False,mississippi,governor
